Year,Agency Name,Vendor Name,Vendor Zip,Amount
2009,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,PROJECT WORKS LLC,21703,175790.8
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JOYOUS LIVING,21162,33172.29
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MYO THANT MD PA,21237,122899.63
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,MYO THANT MD PA,21237,1271
2009,MARYLAND STADIUM AUTHORITY,601 WEST STREET LLC,21208,377150
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"TOTAL BUILDING SERVICES, INC.",21211,48471
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS PHARMACY #2373,60690,217646.3
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EAST COAST AMBULANCE SERVICE LLC,21234,98381.06
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WAVERLY PROFESSIONAL PHARMACY,21218,575951.58
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AT&T,07101,375470
2009,DEPARTMENT OF HUMAN RESOURCES,LAZARUS & BURT P.A.,21202,754760
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SIGNATURE HEALTHCARE INC,21093,73285.84
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,BROOKFIELD CHRISTIAN SCHOOL,21029,41855.99
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,THE CNTR FOR PAIN MANAGEMENT LLC,20090,85173.4
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,THE CNTR FOR PAIN MANAGEMENT LLC,20852,3245
2009,BALTIMORE CITY COMMUNITY COLLEGE,BLACKBOARD INC,15251,263800.02
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,THE CENTER FOR PAIN MANAGEMENT LLC,20090,26562.55
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FUTURECARE OLD COURT INC,21122,7411028.88
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,FUTURECARE OLD COURT INC,21122,15
2009,MARYLAND DEPT. OF VETERANS AFFAIRS,AMERICAN DESIGN ASSOCIATES,21204,8195
2009,MARYLAND STATE RETIREMENT AGENCY,AMERICAN DESIGN ASSOCIATES,21204,2860.2
2009,MARYLAND PORT ADMINISTRATION,AMERICAN DESIGN ASSOCIATES,21204,3025.26
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMERICAN DESIGN ASSOCIATES,21204,145363.01
2009,DEPARTMENT OF HUMAN RESOURCES,AMERICAN DESIGN ASSOCIATES,21204,22413.34
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ALICE MANOR ADULT MEDICAL DAYCARE INC,21207,1210380.19
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TRISTATE HOME HEALTH SVS INC,21133,360387.56
2009,STATE HIGHWAY ADMIN,GROUND COVERS UNLIMITED INC,21085,268946.76
2009,STATE HIGHWAY ADMIN,GANNETT FLEMING/PB AMERICAS,17106,349795.7
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,KLF ASSISTED LIVING LLC,21046,151349.84
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LOOKABOUT MANOR INC,21158,27249.07
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,NEW WORLD COMMUNITY RESOURCES INC,21218,51145.16
2009,MD INST EMERG MEDICAL SERVICE SYSTEMS,MEDSTAR HEALTH TELECOMMUNICATIONS,21236,645
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MEDSTAR HEALTH TELECOMMUNICATIONS,21225,529064
2009,BOARDS COMMISSIONS & OFFICES,LOCAL MGMT BD OF ST MARYS CO INC,20650,2531.25
2009,DEPARTMENT OF HUMAN RESOURCES,LOCAL MGMT BD OF ST MARYS CO INC,20650,91666
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,LOCAL MGMT BD OF ST MARYS CO INC,20650,1384453
2009,DEPARTMENT OF JUVENILE SERVICES,LOCAL MGMT BD OF ST MARYS CO INC,20650,90999.96
2009,DEPARTMENT OF GENERAL SERVICES,ELITE PEOPLE PROTECTIVE SERVICE INC,21228,90288
2009,DEPARTMENT OF HUMAN RESOURCES,ELITE PEOPLE PROTECTIVE SERVICE INC,21228,55907.16
2009,"DEPARTMENT OF LABOR, LICENSING & REG.",ELITE PEOPLE PROTECTIVE SERVICE INC,21228,28682
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,ELITE PEOPLE PROTECTIVE SERVICE INC,21228,60744.2
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VICTOR ONYEJIAKA MD,20918,51087.91
2009,UNINSURED EMPLOYERS FUND,USA REHAB,21208,2951.2
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,USA REHAB,21208,27455.8
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,USA REHAB,21208,224
2009,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,"JLN CONSTRUCTION SERVICES, INC.",21223,709000
2009,DEPARTMENT OF HUMAN RESOURCES,CONTEMPORARY FAMILY SERVICES INC,20782,2454150.15
2009,DEPARTMENT OF JUVENILE SERVICES,CONTEMPORARY FAMILY SERVICES INC,20872,329951.52
2009,STATE HIGHWAY ADMIN,COMER CONSTRUCTION INC,21050,67282.5
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CRAIGS INSTITUTIONAL PHARMACY,21613,1195325.15
2009,DEPARTMENT OF JUVENILE SERVICES,CRAIGS INSTITUTIONAL PHARMACY,21613,287.1
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MATRIX HOUSE PHYSICIANS PA,21297,76220.88
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,ST STEPHENS ECONOMIC DEVELOPMENT CORP/YOUNG STARS,21075,71704.61
2009,CAPITAL PROJECTS- OFFICE OF COMPTROLLER,LEARNING INC,21211,150000
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AAA TRANSPORT,20754,152274.51
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MEDICINE SHOPPE,21157,285743.91
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ROYAL PLUS ELECTRIC,21842,3286
2009,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,ROYAL PLUS ELECTRIC,21842,135717
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BUSINESS FOOD SOLUTIONS INC,21227,88852.83
2009,STATE HIGHWAY ADMIN,SCARPULLA ENTERPRISES INC,21001,28935
2009,UNINSURED EMPLOYERS FUND,HOWARD COUNTY GENERAL HOSPITAL INC,21263,4963.26
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOWARD COUNTY GENERAL HOSPITAL INC,21263,9346837.3
2009,DEPARTMENT OF HUMAN RESOURCES,HOWARD COUNTY GENERAL HOSPITAL INC,21263,70661.34
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,HOWARD COUNTY GENERAL HOSPITAL INC,21263,3669.63
2009,MARYLAND STATE POLICE,HOWARD COUNTY GENERAL HOSPITAL INC,21263,24
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NIGHTTIME PEDIATRICS OF ANNAPOLIS,21401,69511.46
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,NIGHTTIME PEDIATRICS OF ANNAPOLIS,21122,30
2009,MARYLAND TRANSIT ADMINISTRATION,BENSKY CONSTRUCTION CO LLC,21228,3173031.05
2009,MARYLAND STATE RETIREMENT AGENCY,INTEGRATED TECHNOLOGY SOLUTIONS INC,21045,263101.02
2009,STATE HIGHWAY ADMIN,INTEGRATED TECHNOLOGY SOLUTIONS INC,21045,1346
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WASH CO EMER PHYS LLC,21263,100181.24
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,WASH CO EMER PHYS LLC,21263,15
2009,DEPARTMENT OF JUVENILE SERVICES,WASH CO EMER PHYS LLC,21263,2115
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CARLA B MACLEOD MD & ASSOCIATES PC,21263,51112.54
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DPINDER SINGH MD,20715,28325.96
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,DPINDER SINGH MD,20715,65
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BLACK DIAMOND INC,21207,41773.56
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DONEEJIA ENTERPRISE INC,21207,58433.38
2009,CAPITAL PROJECTS- OFFICE OF COMPTROLLER,DVLMF,33484,500000
2009,DEPARTMENT OF GENERAL SERVICES,SUBSURFACE TECHNOLOGIES INC,21776,144481.4
2009,STATE HIGHWAY ADMIN,SUBSURFACE TECHNOLOGIES INC,21776,984105.46
2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,SUBSURFACE TECHNOLOGIES INC,21776,100491.75
2009,SUBSEQUENT INJURY FUND,"DANIEL S SMITHPETER, M D",21801,16400
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"DANIEL S SMITHPETER, M D",21613,36403.7
2009,DEPARTMENT OF HUMAN RESOURCES,"DANIEL S SMITHPETER, M D",21613,1431.58
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,"DANIEL S SMITHPETER, M D",21613,2342
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FAMILY MEDICAL ASSOCIATES LLC,21157,25499.35
2009,DEPARTMENT OF HUMAN RESOURCES,FAMILY MEDICAL ASSOCIATES LLC,21157,75.75
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,FAMILY MEDICAL ASSOCIATES LLC,21102,435
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SUNRISE MEDICAL GROUP,21264,253873.54
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,SUNRISE MEDICAL GROUP,20850,35
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NEUROSURGICAL SPECIALISTS,21740,80794.52
2009,DEPARTMENT OF HUMAN RESOURCES,NEUROSURGICAL SPECIALISTS,21740,80
2009,MARYLAND TRANSIT ADMINISTRATION,MJ MANAGEMENT SERVICES LLC,21209,8454644.6
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,JUICECO INC,21237,575888.65
2009,DEPARTMENT OF HUMAN RESOURCES,FLEETWOOD DESIGN INC,21740,32892.1
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RADIATION ONCOLOGY SER OF NW BALTO,21297,26899.77
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,RADIATION ONCOLOGY SER OF NW BALTO,21215,30
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SENTINEL THE GUARDED PLACE INC,21212,92037.23
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,CIVIL JUSTICE INC,21201,117500
2009,DEPARTMENT OF HUMAN RESOURCES,SECOND FAMILY INC,20743,1806320.56
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,PRIME TIME CHILDREN'S CENTER,20736,50963.49
2009,BOARDS COMMISSIONS & OFFICES,THE CANTON GROUP LLC,21297,13241.5
2009,DEPARTMENT OF GENERAL SERVICES,THE CANTON GROUP LLC,21264,5323.55
2009,MARYLAND TRANSIT ADMINISTRATION,THE CANTON GROUP LLC,21264,54808
2009,MARYLAND AVIATION ADMINISTRATION,THE CANTON GROUP LLC,21297,274397.42
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,THE CANTON GROUP LLC,21264,195426.62
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,RAVENS MEDICAL ADULT DAY CARE,21216,60616.19
2009,MARYLAND STADIUM AUTHORITY,SIX GS LLC,21226,99918
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,CREATIVE KIDS CHILD CARE CENTER,21227,81521.84
2009,MARYLAND STADIUM AUTHORITY,INDEPENDENT TESTING AGENCY INC,21061,2880
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,INDEPENDENT TESTING AGENCY INC,21061,23069
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,INDEPENDENT TESTING AGENCY INC,21061,47200
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS PHARMACY #2455,60690,217952.12
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GARRETT REHAB SERVICES LLC,21550,28282.24
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,GARRETT REHAB SERVICES LLC,21550,191
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,STANLEY D WALKER MD,21211,804091.52
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,STANLEY D WALKER MD,21218,270
2009,DEPARTMENT OF HUMAN RESOURCES,C RICHARD DEWEES OIL CO,21788,60318.1
2009,MARYLAND TRANSIT ADMINISTRATION,MD AFRICAN AMERICAN MUSEUM CORP,21202,1500
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,MD AFRICAN AMERICAN MUSEUM CORP,21202,500
2009,MARYLAND HIGHER EDUCATION COMMISSION,MD AFRICAN AMERICAN MUSEUM CORP,21202,4500
2009,BALTIMORE CITY COMMUNITY COLLEGE,MD AFRICAN AMERICAN MUSEUM CORP,21202,92
2009,MD. AFRICAN AMERICAN MUSEUM CORPORATION,MD AFRICAN AMERICAN MUSEUM CORP,21202,2086000
2009,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,MD AFRICAN AMERICAN MUSEUM CORP,21202,2658
2009,MARYLAND AVIATION ADMINISTRATION,PARAMOUNT DOOR SYSTEMS LLC,21401,204866.61
2009,MD DEPARTMENT OF AGRICULTURE,PARAMOUNT DOOR SYSTEMS LLC,21401,292.7
2009,DEPARTMENT OF GENERAL SERVICES,KES ENGINEERING INC,20866,24780.1
2009,DEPARTMENT OF GENERAL SERVICES- CAPITAL,KES ENGINEERING INC,20866,5031.4
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,ONENESS MOBILITY LLC,20747,40223
2009,DEPARTMENT OF HUMAN RESOURCES,TRIVISIONS INC,20748,147535
2009,DEPARTMENT OF HUMAN RESOURCES,CELEBREE LEARNING CENTER,21701,5901.83
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,CELEBREE LEARNING CENTER,21015,51027.88
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RAVEN'S MEDICAL ADULT DAY CARE,21216,803232.25
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ANTIETAM PEDS & ADOLESCENT CARE LLC,21740,30544.57
2009,DEPARTMENT OF HUMAN RESOURCES,ANTIETAM PEDS & ADOLESCENT CARE LLC,21740,134
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,ANTIETAM PEDS & ADOLESCENT CARE LLC,21740,560
2009,DEPARTMENT OF HUMAN RESOURCES,ORGANIZATION CHANGE CONSULTING GROUP,21401,27093.5
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SPRINGTIME HOME IV,20721,86755.96
2009,DEPARTMENT OF HUMAN RESOURCES,SPRINGTIME HOME IV,20721,3183
2009,UNINSURED EMPLOYERS FUND,MID-ATLANTIC MEDICAL SUPPLY CO,21270,22.5
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MID-ATLANTIC MEDICAL SUPPLY CO,21270,847450.28
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,STEPHEN V WILKINSON,21613,43777.43
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,STEPHEN V WILKINSON,21613,161
2009,STATE HIGHWAY ADMIN,I & G TRUCKING CORP,20878,37630
2009,UNINSURED EMPLOYERS FUND,DELMARVA RADIOLOGY PA,21804,98.11
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DELMARVA RADIOLOGY PA,21804,613929.96
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,DELMARVA RADIOLOGY PA,21804,3976
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,DELMARVA RADIOLOGY PA,21804,710
2009,DEPARTMENT OF JUVENILE SERVICES,DELMARVA RADIOLOGY PA,21804,205
2009,WORKERS' COMPENSATION COMMISSION,WGL ASSOCIATES LLC,20854,36408.3
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CAPITAL WOMENS CARE,21279,385136.3
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,CAPITAL WOMENS CARE,20902,185
2009,DEPARTMENT OF NATURAL RESOURCES,WARREN CONSTRUCTION INC,21403,1272820.08
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SECURECARE SERVICES LTD,20904,9781485.43
2009,DEPARTMENT OF HUMAN RESOURCES,SECURECARE SERVICES LTD,21231,150
2009,MD DEPARTMENT OF AGRICULTURE,MARYLAND CAPITAL ENTERPRISES INC,21802,15000
2009,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,MARYLAND CAPITAL ENTERPRISES INC,21802,50000
2009,OFFICE OF DEAF AND HARD OF HEARING,"AT:LAST, INC",20763,100
2009,DEPARTMENT OF DISABILITIES,"AT:LAST, INC",20763,76925
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,"AT:LAST, INC",20763,3330.01
2009,MARYLAND SCHOOL FOR THE DEAF,"AT:LAST, INC",20763,15372.21
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,IVY MANOR CHESTNUT INC ASSISTED LIV,21771,142772.38
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,MD CENTER FOR ARTS & TECHNOLOGY INC,21215,74000
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,R K OWINGS INC,21057,30524.14
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,ROOTED BIBLE FELLOWSHIP CHURCH,21040,47548.28
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,GREATER HARVEST HOUSING CORP INC,21223,40051.75
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SEIDENBERG PROTZKO EYE ASSOC,21078,41617.44
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,SEIDENBERG PROTZKO EYE ASSOC,21078,240
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ADAM SCHECHNER,20770,89301.51
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,ADAM SCHECHNER,21279,1313
2009,UNINSURED EMPLOYERS FUND,CHESAPEAKE ANESTHESIOLOGY,21620,407.19
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CHESAPEAKE ANESTHESIOLOGY,21620,41079.41
2009,DEPARTMENT OF HUMAN RESOURCES,CHESAPEAKE ANESTHESIOLOGY,21620,300
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,CHESAPEAKE ANESTHESIOLOGY,21620,330
2009,MARYLAND PORT ADMINISTRATION,"PLANO-CONDON, LLC",21230,2172617.12
2009,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,"PLANO-CONDON, LLC",21230,75713.95
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,THE RETINA CARE CENTER LLC,21209,38934.73
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,THE RETINA CARE CENTER LLC,21209,220
2009,MILITARY DEPARTMENT,MULTICORP INC,21158,2913.75
2009,MARYLAND TRANSIT ADMINISTRATION,MULTICORP INC,21158,42483
2009,MARYLAND AVIATION ADMINISTRATION,MULTICORP INC,21158,28728.67
2009,DEPARTMENT OF HUMAN RESOURCES,MULTICORP INC,21158,10680
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MULTICORP INC,21158,7866
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,MULTICORP INC,21158,7169.2
2009,DEPARTMENT OF JUVENILE SERVICES,MULTICORP INC,21158,1156
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CARROLL INTERNAL MED ASSOCIATES,21157,43669.6
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,CARROLL INTERNAL MED ASSOCIATES,21157,240
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,STEPPING STONE CHILDREN'S CENT,21666,83713.3
2009,STATE HIGHWAY ADMIN,GENERAL & MECHANICAL SERVICES LLC,21401,43310.42
2009,MD DEPARTMENT OF PLANNING,"POCOMOKE MARKETING PARTNERSHIP,INC",21851,7500
2009,CAPITAL PROJECTS- OFFICE OF COMPTROLLER,"POCOMOKE MARKETING PARTNERSHIP,INC",21851,150000
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CEDAR VALLEY ASSISTED LIVING,21133,40953.45
2009,DEPARTMENT OF HUMAN RESOURCES,KING EDWARDS INC,21239,459980.64
2009,MOTOR VEHICLE ADMINSTRATION,SOUTHERN POLICE SUPPLY INC,20601,446.94
2009,DEPARTMENT OF NATURAL RESOURCES,SOUTHERN POLICE SUPPLY INC,20601,16740
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,SOUTHERN POLICE SUPPLY INC,20601,87064.42
2009,DEPARTMENT OF JUVENILE SERVICES,SOUTHERN POLICE SUPPLY INC,20601,18200
2009,MARYLAND STATE POLICE,SOUTHERN POLICE SUPPLY INC,20601,100018.92
2009,MARYLAND TRANSIT ADMINISTRATION,WOMACK CONSTRUCTION,21403,45020
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,OMNICARE HEALTH NETWORK,43260,285369.44
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS PHARMACY 2499,60690,302072.11
2009,MARYLAND HIGHER EDUCATION COMMISSION,SNTK DOCUMENT CONVERSIONS LLC,20740,72169.54
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"DAYSPRING SENIOR HOME, INC.",20850,42026.76
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,CONSOLIDATED CONSTUCTION & ENGINEERING,20707,12485
2009,MARYLAND ENVIRONMENTAL SERVICES-CAPITAL,CONSOLIDATED CONSTUCTION & ENGINEERING,20707,31086
2009,STATE HIGHWAY ADMIN,WHITMAN REQUARDT/PB AMERICAS,21231,87498.86
2009,OFFICE OF THE PUBLIC DEFENDER,UNIV OF MD ORTHOPAEDIC ASSOCIATES PA,21264,22.38
2009,UNINSURED EMPLOYERS FUND,UNIV OF MD ORTHOPAEDIC ASSOCIATES PA,21264,11878.57
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,UNIV OF MD ORTHOPAEDIC ASSOCIATES PA,21264,258114.16
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,UNIV OF MD ORTHOPAEDIC ASSOCIATES PA,21264,1248
2009,DEPARTMENT OF JUVENILE SERVICES,UNIV OF MD ORTHOPAEDIC ASSOCIATES PA,21264,2205
2009,STATE HIGHWAY ADMIN,JMT/WHITMAN REQUARDT & ASSOC,21152,1680103.85
2009,MARYLAND STADIUM AUTHORITY,SIEMENS BUILDING TECHNOLOGIES INC,60693,162800.78
2009,MILITARY DEPARTMENT,SIEMENS BUILDING TECHNOLOGIES INC,60693,5064
2009,MD INST EMERG MEDICAL SERVICE SYSTEMS,SIEMENS BUILDING TECHNOLOGIES INC,60693,8341
2009,MARYLAND TRANSIT ADMINISTRATION,SIEMENS BUILDING TECHNOLOGIES INC,21093,175475.32
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SIEMENS BUILDING TECHNOLOGIES INC,15250,62317.07
2009,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,SIEMENS BUILDING TECHNOLOGIES INC,75312,98829.24
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EASTERN SHORE ONCOLOGY PC,21601,36742.81
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,EASTERN SHORE ONCOLOGY PC,21601,222
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RESTORATION COMM DEV CORP,21401,52066
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,OLD COURT PHARMACY,21133,414559.53
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BURKES EPIC PHARMACY,21136,121761.82
2009,MARYLAND TRANSIT ADMINISTRATION,ANA LABORATORIES INC,08099,63729.97
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,SUNSHINE DAYCARE CENTER,20748,31114.98
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NEONATOLOGY ASSOCIATES PC,21279,27226.31
2009,MILITARY DEPARTMENT,GIS INTEGRATED SOLUTIONS LLC,21224,175000
2009,MARYLAND TRANSIT ADMINISTRATION,GIS INTEGRATED SOLUTIONS LLC,21224,7000
2009,DEPARTMENT OF THE ENVIRONMENT,GIS INTEGRATED SOLUTIONS LLC,21224,8000
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,HAPPY FACES EARLY LEARNING CENTER,20601,29000.51
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ALLIED ALTERNATIVES HEALTHCARE SERVICES,20707,34678.97
2009,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SHADY GROVE,20910,1241682
2009,DEPARTMENT OF HUMAN RESOURCES,ALL THAT MATTERS INC FOUNDATION,20749,269517.56
2009,DEPARTMENT OF JUVENILE SERVICES,ALL THAT MATTERS INC FOUNDATION,20749,291373.75
2009,OFFICE OF THE PUBLIC DEFENDER,CREEK PROPERTIES LLC,21403,45478.44
2009,DEPARTMENT OF HUMAN RESOURCES,CREEK PROPERTIES LLC,21403,231064.73
2009,DEPARTMENT OF JUVENILE SERVICES,CREEK PROPERTIES LLC,21403,29377.85
2009,COLLEGE SAVINGS PLANS OF MARYLAND,INTERVERSANT LLC,21111,51600
2009,DEPARTMENT OF HUMAN RESOURCES,"HANOVER DEVELOPMENT ASSOCIATES, LLC",21153,341189.03
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,POLUN FAMILY FOOT CARE PC,21117,56832.2
2009,BOARDS COMMISSIONS & OFFICES,SOMERSET COUNTY LOCAL MANAGEMENT BOARD,21853,214936.5
2009,DEPARTMENT OF HUMAN RESOURCES,SOMERSET COUNTY LOCAL MANAGEMENT BOARD,21853,3530
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,SOMERSET COUNTY LOCAL MANAGEMENT BOARD,21853,1233176.43
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NATIONAL QUALITY & REVIEW CORP,20914,4175813.84
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LANGLEY PARK PHARMACY,20912,379228.99
2009,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RIDERWOOD VILLAGE,21090,266710.33
2009,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,RIDERWOOD VILLAGE,20904,94.5
2009,STATE HIGHWAY ADMIN,WORLD WIDE CORP,21207,9028.49
2009,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,WORLD WIDE CORP,21207,240000
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,LEARNING TREE CHILD DEVELOPMENT CTR,21401,27955.77
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,KISHA HOPSON,21223,46270.85
2009,MARYLAND STATE DEPARTMENT OF EDUCATION,EASTERN SHORE CTR FOR INDEPENDENT LIVING INC,21613,145037.5
2009,MILITARY DEPARTMENT,BOBCAT OF BALTIMORE,21742,5648
2009,MARYLAND DEPT. OF VETERANS AFFAIRS,BOBCAT OF BALTIMORE,21742,4037.06
2009,DEPARTMENT OF NATURAL RESOURCES,BOBCAT OF BALTIMORE,21220,50349
2009,MARYLAND SCHOOL FOR THE DEAF,BOBCAT OF BALTIMORE,21742,75.78
2009,STATE HIGHWAY ADMIN,MILLENNIUM HEALTH & HUMAN SERV,21201,86932
