,Year,Agency Name,Vendor Name,Vendor Zip,Amount
43834,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,THE MILTON S HERSHEY MEDICAL CENTER,85363,101739
43835,2010,MARYLAND PUBLIC TELEVISION,JG CONTRACTING CO INC WIRELESS SERVICES DIVISION,15220,33251391
43849,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CONTINUING CARE RX 4,17112,197445
43859,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MULTY GRAIN FOODS LLC,08048,80070
43863,2010,DEPARTMENT OF JUVENILE SERVICES,TRAVELING BARBER SHOP INC,19428,114333
43864,2010,DEPARTMENT OF NATURAL RESOURCES,MELICK AQUAFEED INC,17820,106021
43868,2010,DEPARTMENT OF HUMAN RESOURCES,UHS OF  LAUREL HEIGHTS,30306,109081
43871,2010,MARYLAND PORT ADMINISTRATION,HARBORROCK OF MARYLAND LLC,19342,283085
43875,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"JULIA D. TRIGGS,M.D.",21140,172686
43879,2010,DEPARTMENT OF HUMAN RESOURCES,GLEN MILLS,19331,25903
43920,2010,DEPARTMENT OF HUMAN RESOURCES,MORGAN STATE UNIVERSITY,21251,32923
43942,2010,MD DEPARTMENT OF PLANNING,ST MARYS COLLEGE OF MARYLAND FOUNDATION INC,20686,30050
43954,2010,MARYLAND STATE POLICE,NLETS,91716,66000
43960,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WORCHESTER COUNTY DEVELOPMENTAL CENTER INC,21841,26999332
43970,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TOWN OF PITTSVILLE,21850,63361
43989,2010,CAPITAL PROJECTS- OFFICE OF COMPTROLLER,NATIONAL CHILDREN'S MUSEUM,20024,2000000
44002,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WEIS PHARMACY #172,17801,1342664
44015,2010,STATE HIGHWAY ADMIN,PENNSYLVANIA STATE UNIVERSITY,16801,31180
44017,2010,MARYLAND AVIATION ADMINISTRATION,PENNSYLVANIA STATE UNIVERSITY,16802,21350
44047,2010,MARYLAND PORT ADMINISTRATION,K & L GATES,20006,540181
44049,2010,STATE HIGHWAY ADMIN,JOS B FAY CO,15076,1351392
44050,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,THE CHILDRENS HOME OF PITTSBURGH,15224,54126
44051,2010,DEPARTMENT OF HUMAN RESOURCES,PRESSLEY RIDGE,44193,8927818
44056,2010,MARYLAND HIGHER EDUCATION COMMISSION,UNIVERSITY OF PITTSBURGH,15260,975
44057,2010,MARYLAND HIGHER EDUCATION COMMISSION,CARNEGIE MELLON UNIVERSITY,15213,200
44059,2010,STATE HIGHWAY ADMIN,PENN LINE SERVICE INC,15683,4482100
44060,2010,MARYLAND TRANSIT ADMINISTRATION,ATLAS RAIROAD CONSTRUCTION CO.,15330,2596013
44061,2010,OFFICE OF THE PUBLIC DEFENDER,COLUMBIA GAS OF MARYLAND INC,43215,1312758
44075,2010,STATE HIGHWAY ADMIN,KEYSTONE LIME COMPANY INC,15562,5861457
44080,2010,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,BURT HILL KOSAR RITTELMANN ASSOC,16001,1894301
44082,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"ST MORITZ BUILDING SERVICES, INC",15701,2008736
44083,2010,STATE HIGHWAY ADMIN,P & W EXCAVATING INC,17233,3121874
44085,2010,STATE HIGHWAY ADMIN,MICHAEL BAKER JR INC,15009,393232
44087,2010,DEPARTMENT OF THE ENVIRONMENT,GAI CONSULTANTS INC,15120,133743
44091,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,WASHINGTON REALTY COMPANY INC,15203,460931
44092,2010,STATE HIGHWAY ADMIN,KTA-TATOR INC,15275,290700
44095,2010,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,PJ DICK INCORPORATED,15227,5283837
44097,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LADWANA M COATES,20640,753632
44099,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,CUMBERLAND MANOR ASSOCIATES,15317,459550
44100,2010,DEPARTMENT OF JUVENILE SERVICES,ADELPHOI VILLAGE,15650,66333
44101,2010,CAPITAL PROJECTS- OFFICE OF COMPTROLLER,GRC GENERAL CONTRACTOR INC,17272,411300
44105,2010,DEPARTMENT OF NATURAL RESOURCES,US NAVY MORAL WELFARE REC FUND,20670,44955
44108,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"CHESTNUT RIDGE FOAM, INC",15907,75333
44111,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,EDINBORO UNIV OF PA,16444,174397
44114,2010,STATE HIGHWAY ADMIN,ALPHA SPACE CONTROL CO INC,17222,443391
44116,2010,DEPARTMENT OF GENERAL SERVICES,GANNETT FLEMING INC,27011,508784
44117,2010,STATE HIGHWAY ADMIN,GANNETT FLEMING INC,17011,811515
44125,2010,MOTOR VEHICLE ADMINSTRATION,MAHER DUESSEL,15222,2967809
44128,2010,COMPTROLLER OF MARYLAND,RVP AUCTIONS INC,17554,33830
44129,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,L ROBERT KIMBALL & ASSOC INC,15931,229491
44135,2010,STATE BOARD OF ELECTIONS,DIGITAL INK INC,17019,380861
44140,2010,MARYLAND TRANSIT ADMINISTRATION,GE TRANSPORTATION SYSTEMS GLOBAL SIGNALING LLC,21737,2147084
44141,2010,STATE HIGHWAY ADMIN,SENECA MINERAL CO INC,16509,72085
44142,2010,DEPARTMENT OF JUVENILE SERVICES,SUMMIT ACADEMY,15527,168902
44146,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MASCARO CONSTRUCTION COMPANY LP,15233,323272
44171,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HEALTHCARE DATA COM LLC,17050,374333
44173,2010,STATE HIGHWAY ADMIN,CAVENDER EXCAVATING & SAWMILL,17267,102972
44174,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MILLENNIUM PHARMACY SYSTEMS INC,15090,2415851
44175,2010,MARYLAND FOOD CENTER AUTHORITY,TRAC,17033,32460
44176,2010,MARYLAND TRANSIT ADMINISTRATION,PPC LUBRICANTS,17038,41178
44182,2010,DEPARTMENT OF NATURAL RESOURCES,LAUREL HILL TROUT FARM INC,15557,104556
44185,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,ALVEREST LLC,22066,182762
44193,2010,MARYLAND PUBLIC TELEVISION,FABLEVISION,02210,94701
44215,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SPECIALTY RX INC DBA PROSPERITY SPECIALTY PHARMACY,22031,448284
44229,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,OPTOS CAPITAL PARNTERS LLC,18055,47716
44230,2010,MARYLAND STADIUM AUTHORITY,ZEBRA ENGINEERRING CONTROLS INC,20090,29792924
44231,2010,DEPARTMENT OF GENERAL SERVICES,ZEBRA ENGINEERRING CONTROLS INC,20003,261060
44237,2010,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,VISI-LINE INC,98337,223724
44240,2010,STATE HIGHWAY ADMIN,ESPINA PAVING INC,22191,962842
44241,2010,DEPARTMENT OF JUVENILE SERVICES,COTTONWOOD TREATMENT CENTER,84119,337097
44254,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,CAROL TOLMAN,03462,69200
44261,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MANOR CARE HEALTH SERVICES-DULANEY,43260,70497763
44277,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,EDUCATION FIRST CONSULTING LLC,98122,208353
44281,2010,MARYLAND TRANSIT ADMINISTRATION,NEOPART LLC,19344,1419317
44292,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,THEMBA CREATIVE LEARNING CENTER LLC,20018,3304191
44318,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,908 VALLEY ST LLC,10013,99000
44319,2010,MARYLAND TRANSIT ADMINISTRATION,FSX EQUIPMENT INC,98252,93386
44320,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,WALKER MEWS PRESERVATION LP,10019,1276777
44323,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,KIRKWOOD HOUSE PRESERVATION LP,46240,7047508
44343,2010,STATE HIGHWAY ADMIN,CSB CONTRACTORS INC,10980,351300
44350,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RATNAVALI KOLLA MD,20830,31855
44351,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,HARRISON HOUSE CHILD CARE CENTER,21020,39846
44360,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MED ONE PHARMACY,21716,1499594
44364,2010,MOTOR VEHICLE ADMINSTRATION,"USCIS, VERIFICATION DIV.",05495,55366
44390,2010,MARYLAND HIGHER EDUCATION COMMISSION,JOSEPH FLEMING DESIGN CORPORATION,21128,1069897
44410,2010,STATE HIGHWAY ADMIN,CULLISON EXCAVATING LLC,20620,27062
44412,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,HIGH STREET HOUSING LP,19707,5109333
44420,2010,STATE HIGHWAY ADMIN,RAM & SABRA WANG JV,20165,214631
44427,2010,STATE HIGHWAY ADMIN,PT FORD INC.,20757,138903
44462,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"MANSOUR INVESTMENTS ,LLC",22046,27981
44465,2010,OFFICE OF THE PUBLIC DEFENDER,SPENCE FORENSIC RESOURCES,88001,50262
44468,2010,STATE HIGHWAY ADMIN,R L BOWMAN & ASSOCIATES INC,21762,84592
44485,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,STRONG SOLUTIONS LLC,20714,510942
44490,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOSE PHARMACIES INC,21782,185680
44528,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,OCUTURE,77021,30321
44533,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOSPITALIST MEDICINE PHYSICIANS OF BALTO CITY PC,43271,217997
44540,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DCA OF HYATTSVILLE LLC,45271,1818841
44560,2010,DEPARTMENT OF INFORMATION TECHNOLOGY,3C COMPUTER SOLUTIONS INC,20132,286284
44562,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ATLANTIC SOLUTIONS LTD.,02871,265972
44578,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SIERRA WOODS LP,20201,369530
44590,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"INTERIM PHYSICIANS, LLC",63141,32782
44602,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SUCCESS IS YOURS INC,20792,1076282
44610,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WELLINGTON APOTHECARY,20017,2933162
44625,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SANTEON INC,22312,273803
44626,2010,MARYLAND TRANSIT ADMINISTRATION,MYERS CONTROLLED POWER LLC,44720,1155379
44639,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,CUMBERLAND HOUSING PRESERVATION PARTNERS LP,92104,845654
44643,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,SILVER OAK ACADEMY,89423,3464167
44665,2010,DEPARTMENT OF THE ENVIRONMENT,RHODES POINT SOUTHERN WATER WORKS,21824,778902
44668,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,FRIENDSHIP ARMS MANAGEMENT LLC,04110,896761
44676,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,KEVIN WILLIAMS MD,22304,1304371
44683,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JEREMY A HERSCHLER,21557,160393
44690,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,COLONIAL SCIENTIFIC INC,23255,3919820
44699,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MEDMARK INC,15106,113361
44702,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EVERCARE HOSPICE INC REGION 01,19034,3098068
44712,2010,MILITARY DEPARTMENT,MID ATLANTIC SALT LLC,19035,565294
44717,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WASHINGTON EYE SPECIALISTS,20191,1237068
44736,2010,STATE HIGHWAY ADMIN,ROCAL INC,45628,145227
44737,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"SKIDMORE SALES & DISTRIBUTION, INC",45069,578118
44739,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,ZANER-BLOSER EDUCATIONAL PUBLISHERS,43218,233607
44741,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,BYWATER MUTUAL HOMES INC SECTION 2,20816,3542720
44742,2010,STATE TREASURER'S OFFICE,CHASE EQUIPMENT FINANCE INC,43240,729145
44745,2010,DEPARTMENT OF JUVENILE SERVICES,SOUTHWEST INDIANA REGIONAL YOUTH VILLAGE,47591,57482
44746,2010,MARYLAND TRANSIT ADMINISTRATION,INTERNATIONAL DISPLAY SYSTEM  REPLACEMENT,45439,374183
44747,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DIAGNOSTIC HYBRIDS INC,45701,40323
44750,2010,MARYLAND STADIUM AUTHORITY,TRIGEN BALTIMORE ENERGY CORP,53268,5745033
44758,2010,MARYLAND AVIATION ADMINISTRATION,SIGNATURE TECHNOLOGIES INC DBA COM-NET SOFTWARE,45342,598454
44762,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VOCA,40223,3184617
44763,2010,STATE HIGHWAY ADMIN,AHERN & ASSOCIATES INC,25309,632044
44768,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,JENNY CORPORATION,34229,369378
44778,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,THE MEDICAL CLINIC,21035,580615
44779,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PROVIDER SYNERGIES,45242,830041
44783,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MED INC,23225,236106
44784,2010,STATE HIGHWAY ADMIN,STRITTMATTER EQUIPMENT LLC,20111,405317
44785,2010,DEPARTMENT OF HUMAN RESOURCES,"FOUNDATIONS FOR HOME AND COMMUNITY, INC.",23704,3920744
44790,2010,GOVERNOR'S OFFICE FOR CHILDREN,CINTAS CORPORATION,45263,399033
44804,2010,MARYLAND AVIATION ADMINISTRATION,BOUND TREE MEDICAL LLC,60686,210870
44818,2010,DEPARTMENT OF JUVENILE SERVICES,ONE IN 37 RESEARCH INC,97209,87014
44827,2010,MARYLAND TRANSIT ADMINISTRATION,SEDIA INC,53209,3527077
44830,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SALISBURY COMMONS,08002,231991
44834,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CBL PATH INC,53226,69041
44844,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MARYLAND INPATIENT MEDICINE ASSOCIATES,30355,133743
44850,2010,STATE HIGHWAY ADMIN,D BARNES EXCAVATING,20630,34585
44854,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GORDIAN MEDICAL INC,92614,112477
44863,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,APRIA HEALTHCARE INC,92630,296955
44865,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MORPHOTRAK,98402,44381
44866,2010,MARYLAND TRANSIT ADMINISTRATION,HYDRAULIC ELECTRIC INC,92071,28698
44867,2010,MARYLAND AVIATION ADMINISTRATION,CRYOTECH DIECING TECHNOLOGY,52627,2110504
44868,2010,DEPARTMENT OF NATURAL RESOURCES,BEAR SAVER,91761,49672
44871,2010,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,INVITROGEN CORPORATION,92008,614979
44874,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,UNION SUPPLY COMPANY,90224,1750387
44875,2010,"DEPARTMENT OF LABOR, LICENSING & REG.",TOUCHTONE CORPORATION,92616,33287
44876,2010,ENERGY ADMINISTRATION,ROTH STAFFING COMPANIES INC,90084,2858525
44878,2010,MARYLAND PUBLIC TELEVISION,EDGEWISE MEDIA INC,92867,73385
44881,2010,MARYLAND TRANSIT ADMINISTRATION,CART AMERICA INC,92821,109986
44882,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TOSHIBA FINANCIAL SERVICES,63179,143834
44888,2010,DEPARTMENT OF HUMAN RESOURCES,"THE ACTIVE NETWORK, INC.",92121,198880
44899,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,COMADE INC,90189,3551
44906,2010,MARYLAND PORT ADMINISTRATION,VIRGINIA HARBOR SERVICES INC,22624,380834
44925,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JESUS A BURBANO MD LLC,20911,1073589
44927,2010,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,"EASTERN SHORE SERVICES, INC.",19804,5928694
44934,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FREESTATE MEDICAL SUPPLY INC,22153,1495490
44943,2010,MARYLAND TRANSIT ADMINISTRATION,RAIL HEATING PRODUCTS & SERV  ICES,78667,90735
44956,2010,MARYLAND TRANSIT ADMINISTRATION,BDI,44101,140762
44971,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,SHERWIN WILLIAMS,18109,30050
44979,2010,MARYLAND TRANSIT ADMINISTRATION,DELTA RAILROAD CONSTRUCTION   INC,44005,44005
44980,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,HAFELE,28275,36017
44981,2010,MARYLAND TRANSIT ADMINISTRATION,SWIGER COIL SYSTEMS INC,44192,275780
44984,2010,STATE HIGHWAY ADMIN,OGLESBY CONSTRUCTION INC,44857,521129
45001,2010,MARYLAND STADIUM AUTHORITY,TENABLE PROTECTIVE SERVICES INC,44114,1256572
45002,2010,DEPARTMENT OF NATURAL RESOURCES,AMERISOCHI INC,44060,33617
45006,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,EDMAR CHEMICAL COMPANY,44022,46412
45020,2010,OFFICE OF THE PUBLIC DEFENDER,CUMMINS-ALLISON CORP,60056,46933
45027,2010,MARYLAND INSURANCE ADMINISTRATION,MEDICAL PROTECTIVE,46835,1454250
45028,2010,MARYLAND STADIUM AUTHORITY,ICE MILLER,46282,350
45029,2010,MARYLAND STATE RETIREMENT AGENCY,ICE MILLER,46266,44187
45031,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ASTHO,22202,55965
45032,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MAYER-PAETZ,46206,261704
45033,2010,COLLEGE SAVINGS PLANS OF MARYLAND,RICHARD M KAYE & ASSOCIATES,48226,51800
45035,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,CHIMNEYS OF CRADLEROCK,29602,833753
45037,2010,MARYLAND STADIUM AUTHORITY,PETROLEUM TRADERS CORPORATION,46804,5507774
45052,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HILL-ROM COMPANY INC,29405,372893
45053,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SASSI INSTITUTE,47462,25976
45058,2010,MARYLAND PUBLIC TELEVISION,THOMSON INC DBA GRASS VALLEY,01077,201201
45060,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,UNIVERSITY LOFT COMPANY,46140,641158
45061,2010,DEPARTMENT OF DISABILITIES,STANLEY SECURITY SOLUTIONS INC,46250,60997
45069,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CORESOURCE INC,17608,343923
45071,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"HOLDSWORTH NORTH AMERICA, INC",46241,65397
45073,2010,MARYLAND TRANSIT ADMINISTRATION,"PREMIUM TRANSIT SERV, INC",46680,179089
45074,2010,MARYLAND STATE LOTTERY AGENCY,THE CONSULTANTS CONSORTIUM INC,46204,192406
45075,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,CHOICES INC,46205,968777
45076,2010,STATE HIGHWAY ADMIN,H & J TRANSPORTATION,19956,57707
45079,2010,DEPARTMENT OF JUVENILE SERVICES,MACON BEHAVIORAL HEALTH SYSTEM,31210,83850
45083,2010,CAPITAL PROJECTS- OFFICE OF COMPTROLLER,RE: VISION ARCHITECTURE,19127,95331
45084,2010,STATE HIGHWAY ADMIN,POTOMAC CONSTRUCTORS LLC,53577,1982297
45086,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,WESTIN NIELSEN,55110,191777
45117,2010,DEPARTMENT OF THE ENVIRONMENT,RGGI INC,10007,671211
45119,2010,BALTIMORE CITY COMMUNITY COLLEGE,COLLEGE OF STATEN ISLAND,10314,33335
45140,2010,MARYLAND STADIUM AUTHORITY,W W GRAINGER INC,60038,1688779
45167,2010,UNINSURED EMPLOYERS FUND,WALGREEN COMPANY,61834,55
45171,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BERNARD FOOD INDUSTRIES INC,60204,158622
45179,2010,DEPARTMENT OF GENERAL SERVICES,KONE INC,61266,148120
45184,2010,MARYLAND TRANSIT ADMINISTRATION,MOHAWK MFG & SUPPLY CO,60714,119632
45188,2010,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,UNITED PARCEL SERVICE,75006,446155
45205,2010,MARYLAND TRANSIT ADMINISTRATION,PLASSER AMERICAN CORP,23324,53042
45212,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CHILDTIME LEARNING CENTER,48277,350382
45219,2010,MARYLAND STATE POLICE,STRATTON HATS INC,60104,43539
45220,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,UNITED HEALTHCARE INSURANCE CO-EVERCARE MEDICARE,55343,2133177
45221,2010,MARYLAND TRANSIT ADMINISTRATION,NATIONAL ELECTRIC GATE CO INC,31322,47247
45222,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,ARCHITEX TEXTILES USA INC,60062,4398456
45249,2010,MARYLAND TRANSIT ADMINISTRATION,DELLNER COUPLERS INC,28273,435070
45251,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MEDELA,60678,132883
45252,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,SAVITAR A/M/A CENTURY PLAZA ASSOCIATES,33073,83632
45253,2010,MARYLAND STATE RETIREMENT AGENCY,ENNIS KNUPP & ASSOCIATES INC,60606,587916
45254,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,KOMORI AMERICA CORPORATION,91185,832010
45255,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"NORIX GROUP, INC.",60185,331734
45261,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,UPP TECHNOLOGY INC.,60188,271942
45263,2010,MARYLAND DEPT. OF VETERANS AFFAIRS,TERMINIX COMMERCIAL BR#2216,45274,46577
45273,2010,MARYLAND TRANSIT ADMINISTRATION,METRO MFG. & SUPPLY,19063,385844
45278,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,COMPUTER PROJECTS OF ILLINOIS,60440,240153
45285,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,US FOODSERVICE,85044,333843
45290,2010,DEPARTMENT OF JUVENILE SERVICES,HOBART SERVICE ITW FOOD EQUIPMENT GROUP LLC,60132,4443059
45291,2010,MARYLAND TRANSIT ADMINISTRATION,MUNCIE RECLAMATION & SUPPLY CO,46863,548039
45292,2010,MARYLAND AVIATION ADMINISTRATION,RICONDO & ASSOCIATES INC,60602,456484
45294,2010,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,ULINE,60085,88730
45308,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,JUPITER ALUMINUM CORP.,50677,440362
45310,2010,MDOT THE SECRETARY'S OFFICE,INSIGHT PUBLIC SECTOR,75373,2136707
45313,2010,MARYLAND TRANSIT ADMINISTRATION,PENN MACHINE COMPANY,15905,838281
45316,2010,OFFICE OF THE ATTORNEY GENERAL,RICHARD M HANSEN & ASSOCIATES INC,60148,13660320
45327,2010,STATE BOARD OF ELECTIONS,SABER SOFTWARE INC,98683,2870417
45329,2010,"DEPARTMENT OF LABOR, LICENSING & REG.",SABER SOFTWARE INC,97201,568041
45331,2010,MARYLAND TRANSIT ADMINISTRATION,HOLLAND CO #72396,60603,3704049
45332,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NATIONAL TRAINING INSTITUTE,60601,47863
45365,2010,MARYLAND TRANSIT ADMINISTRATION,THE MALL IN COLUMBIA BUSINESS TRUST,55486,832353
45367,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,BELMONT SAUSAGE COMPANY,60007,34582
45368,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"PILL STAT RX, LLC",46268,61993
45369,2010,DEPARTMENT OF HUMAN RESOURCES,NEIGHBOR TO FAMILY INC,32114,3259878
45376,2010,DEPARTMENT OF HUMAN RESOURCES,CAMELOT,78620,175407
45377,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EDGE SYSTEMS LLC,60555,303037
45380,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,CENTRAL VISION SOLUTIONS,21131,602487
45387,2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SHERIDAN ANES SERVICES,33345,247533
45393,2010,BOARD OF PUBLIC WORKS,COUNCIL OF STATE GOVERNMENTS,40578,213187
45404,2010,COMPTROLLER OF MARYLAND,LEVI RAY & SHOUP INC,62704,128248
45406,2010,"DEPARTMENT OF LABOR, LICENSING & REG.",TESTING COMPONENTS CORP,14850,47084
45407,2010,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,NOVA SOLUTIONS INC,62401,90267
45444,2010,DEPARTMENT OF NATURAL RESOURCES,UNIVERSITY OF ILLINOIS--URBANA,62708,35703
45445,2010,MARYLAND STATE DEPARTMENT OF EDUCATION,UNIVERSITY OF ILLINOIS--URBANA,61801,2136
45457,2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,ESSEX COOPERATIVE APARTMENTS,48237,1212171
45458,2010,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,BARTON MALOW COMPANY,48034,6159241
45460,2010,DEPARTMENT OF DISABILITIES,KELLY SERVICES INC,48084,638652
45474,2010,DEPARTMENT OF BUDGET AND MANAGEMENT,GABRIEL ROEDER SMITH AND COMPANY,48278,992204
45476,2010,MARYLAND TRANSIT ADMINISTRATION,HEGENSCHEIDT CORP,48311,379142
45477,2010,STATE DEPT OF ASSESSMENTS & TAXATION,MANATRON INC,49002,324600
45478,2010,MARYLAND TRANSIT ADMINISTRATION,B & D THREAD ROLLING,48180,54707
45479,2010,COMPTROLLER OF MARYLAND,COMPUWARE CORPORATION,48264,527089
45482,2010,MARYLAND TRANSIT ADMINISTRATION,INLAND WATERS POLLUTION CONT  TROL INC,48217,219489
45483,2010,MARYLAND AVIATION ADMINISTRATION,LIMNO-TECH INC,48108,62034
45484,2010,DEPARTMENT OF HUMAN RESOURCES,EDUCATIONAL DATA SYSTEMS INC,48120,43795
45485,2010,MARYLAND TRANSIT ADMINISTRATION,MIDWEST BUS CORP,48867,31568
45490,2010,STATE HIGHWAY ADMIN,NON-DESTRUCTIVE TESTING SER,15001,47906
45491,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MAXIMA SUPPLY LLC,48842,1738505
45499,2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,THE JFA INSTITUTE,80220,77648
