Year,Agency Name,Vendor Name,Vendor Zip,Amount
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,SHARON HOWZE,21213,28929.06
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,MAGIC MOMENTS EARLY LEARNING CENTER,21286,39882.77
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WHITE MARSH PHARMACY,21236,64984.32
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JAPEC,21117,36900.51
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,HERRON 393 LLC,7728,193743.85
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CARE ONE PHARMACY 1,21217,864817.29
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMERICAN SURGICAL ASSOCIATES,20650,44922.26
2008,DEPARTMENT OF HUMAN RESOURCES,AMERICAN SURGICAL ASSOCIATES,20650,60
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,AMERICAN SURGICAL ASSOCIATES,20650,150
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MEDICAID PERSONAL PROVIDERS LLC,20910,233712.51
2008,STATE HIGHWAY ADMIN,"GANNETT FLEMING,INC/WHITNEY,  BAILEY,COX&MAGNANI,",21286,950550.9
2008,MARYLAND TRANSIT ADMINISTRATION,"GANNETT FLEMING,INC/WHITNEY,  BAILEY,COX&MAGNANI,",21286,407270.54
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CEDAR HILL ASSISTED LIVING FACILTY,21520,37071.56
2008,STATE HIGHWAY ADMIN,VIRGINIA APPROACH CONSTRUCTORS,95077,19071711.8
2008,SUBSEQUENT INJURY FUND,HASLER FINANCIAL SERVICES,94145,2536.17
2008,UNINSURED EMPLOYERS FUND,HASLER FINANCIAL SERVICES,94145,1275.67
2008,BOARDS COMMISSIONS & OFFICES,HASLER FINANCIAL SERVICES,94145,4915.44
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HASLER FINANCIAL SERVICES,94145,497.88
2008,DEPARTMENT OF HUMAN RESOURCES,HASLER FINANCIAL SERVICES,94145,2419.34
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,HASLER FINANCIAL SERVICES,94145,21004.21
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,HASLER FINANCIAL SERVICES,94145,2077.14
2008,MARYLAND SCHOOL FOR THE DEAF,HASLER FINANCIAL SERVICES,94145,951.57
2008,DEPARTMENT OF JUVENILE SERVICES,HASLER FINANCIAL SERVICES,94145,16133.17
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MUKEMIL ABDELLA MD,20785,34088.87
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,MUKEMIL ABDELLA MD,20785,15
2008,STATE HIGHWAY ADMIN,CENTURY ENGINEERING/EDWARDS & KELCEY INC JV,21031,274100.17
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,DREAMS OF WINGS CHILDCARE ENRICHMENT CENTER,21613,65023.94
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ROYAL TREATMENT HEALTH CARE SVCS,20882,41069.52
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MOHAMMAD KHAN,20770,125124.05
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,MOHAMMAD KHAN,20770,75
2008,OFFICE OF THE PUBLIC DEFENDER,OFFICE MAX INC / DBA RELIABLE,60563,60552.38
2008,OFFICE OF THE ATTORNEY GENERAL,OFFICE MAX INC / DBA RELIABLE,30392,28407.78
2008,PUBLIC SERVICE COMMISSION,OFFICE MAX INC / DBA RELIABLE,30392,1152.77
2008,SUBSEQUENT INJURY FUND,OFFICE MAX INC / DBA RELIABLE,30392,3919.77
2008,UNINSURED EMPLOYERS FUND,OFFICE MAX INC / DBA RELIABLE,30392,1165.04
2008,WORKERS' COMPENSATION COMMISSION,OFFICE MAX INC / DBA RELIABLE,30392,389.95
2008,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,OFFICE MAX INC / DBA RELIABLE,60563,31659.25
2008,DEPARTMENT OF DISABILITIES,OFFICE MAX INC / DBA RELIABLE,60563,6342.94
2008,BOARDS COMMISSIONS & OFFICES,OFFICE MAX INC / DBA RELIABLE,30392,4450.78
2008,MARYLAND DEPT. OF AGING,OFFICE MAX INC / DBA RELIABLE,60563,111.16
2008,COMMISSION ON HUMAN RELATIONS,OFFICE MAX INC / DBA RELIABLE,60563,1042.79
2008,MARYLAND DEPT. OF VETERANS AFFAIRS,OFFICE MAX INC / DBA RELIABLE,60563,20335.34
2008,DEPARTMENT OF GENERAL SERVICES,OFFICE MAX INC / DBA RELIABLE,30392,338.8
2008,MDOT THE SECRETARY'S OFFICE,OFFICE MAX INC / DBA RELIABLE,60563,4065.11
2008,STATE HIGHWAY ADMIN,OFFICE MAX INC / DBA RELIABLE,60563,9548.66
2008,MOTOR VEHICLE ADMINSTRATION,OFFICE MAX INC / DBA RELIABLE,30392,1792.57
2008,MD DEPARTMENT OF AGRICULTURE,OFFICE MAX INC / DBA RELIABLE,30392,9473.38
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,OFFICE MAX INC / DBA RELIABLE,60563,136410.78
2008,DEPARTMENT OF HUMAN RESOURCES,OFFICE MAX INC / DBA RELIABLE,60563,8645.53
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,OFFICE MAX INC / DBA RELIABLE,60563,50806.77
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,OFFICE MAX INC / DBA RELIABLE,60563,6162.55
2008,COLLEGE SAVINGS PLANS OF MARYLAND,OFFICE MAX INC / DBA RELIABLE,60563,5524.63
2008,BALTIMORE CITY COMMUNITY COLLEGE,OFFICE MAX INC / DBA RELIABLE,60563,1349.75
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,OFFICE MAX INC / DBA RELIABLE,60563,262.81
2008,DEPARTMENT OF JUVENILE SERVICES,OFFICE MAX INC / DBA RELIABLE,60563,32006.92
2008,OFFICE OF THE PUBLIC DEFENDER,OFFICE MAX CONTRACT INC,15250,7424.79
2008,PUBLIC SERVICE COMMISSION,OFFICE MAX CONTRACT INC,30392,26
2008,OFFICE OF PEOPLES COUNSEL,OFFICE MAX CONTRACT INC,30392,188.6
2008,WORKERS' COMPENSATION COMMISSION,OFFICE MAX CONTRACT INC,30392,3572.1
2008,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,OFFICE MAX CONTRACT INC,30563,120.96
2008,DEPARTMENT OF DISABILITIES,OFFICE MAX CONTRACT INC,30563,599.99
2008,PUBLIC SCHOOL CONSTRUCTION PROGRAM,OFFICE MAX CONTRACT INC,30392,2072.3
2008,MARYLAND DEPT. OF AGING,OFFICE MAX CONTRACT INC,30392,470.68
2008,COMMISSION ON HUMAN RELATIONS,OFFICE MAX CONTRACT INC,30392,307.64
2008,MARYLAND INSURANCE ADMINISTRATION,OFFICE MAX CONTRACT INC,30392,4225.57
2008,DEPARTMENT OF GENERAL SERVICES,OFFICE MAX CONTRACT INC,30392,440.73
2008,MDOT THE SECRETARY'S OFFICE,OFFICE MAX CONTRACT INC,30392,9458.59
2008,MD DEPARTMENT OF AGRICULTURE,OFFICE MAX CONTRACT INC,30392,12984.58
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,OFFICE MAX CONTRACT INC,30392,13779.42
2008,DEPARTMENT OF HUMAN RESOURCES,OFFICE MAX CONTRACT INC,30392,13724.56
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,OFFICE MAX CONTRACT INC,15250,355.33
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,OFFICE MAX CONTRACT INC,30392,190.92
2008,MARYLAND PUBLIC TELEVISION,OFFICE MAX CONTRACT INC,15250,247.1
2008,COLLEGE SAVINGS PLANS OF MARYLAND,OFFICE MAX CONTRACT INC,30563,898.91
2008,BALTIMORE CITY COMMUNITY COLLEGE,OFFICE MAX CONTRACT INC,30563,119.54
2008,DEPARTMENT OF JUVENILE SERVICES,OFFICE MAX CONTRACT INC,30392,19512.58
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,COMCAST SPOTLIGHT,19178,33462
2008,DEPARTMENT OF HUMAN RESOURCES,COMCAST SPOTLIGHT,19178,17552
2008,MARYLAND PUBLIC TELEVISION,COMCAST SPOTLIGHT,19178,4594.25
2008,BALTIMORE CITY COMMUNITY COLLEGE,COMCAST SPOTLIGHT,19178,4555
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WILLOW MEDICAL OF MARYLAND INC,20646,105702.09
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,ORCHARD MEWS,8232,597282
2008,DEPARTMENT OF HUMAN RESOURCES,CASA OF CAROLINE INC,21629,45854
2008,MDOT THE SECRETARY'S OFFICE,TOTAL SITE CONTRACTORS INC.,21227,36400.56
2008,CAPITAL PROJECTS- OFFICE OF COMPTROLLER,TOTAL SITE CONTRACTORS INC.,21227,179567.33
2008,MARYLAND TRANSIT ADMINISTRATION,A.S.A.P.,20719,64883.25
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MAXIMUM ASSISTED LIVING LLC,21093,373556.74
2008,DEPARTMENT OF JUVENILE SERVICES,KING THERAPEUTIC & ASSESSMENT SERVICES,20814,541500
2008,STATE HIGHWAY ADMIN,JPEX CORPORATION,21286,495159.84
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PEOPLE CARE & SUPPORT SERVICES LLC,21237,48730.5
2008,DEPARTMENT OF HUMAN RESOURCES,PEOPLE CARE & SUPPORT SERVICES LLC,21237,1415.25
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,POPPLETON PLACE APARTMENTS,90058,944437
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,UNION RADIOLOGY ASSOCIATES,19182,55882.04
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ELLICOTT CITY DIALYSIS CTR LLC,2284,64732.8
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,MOTHER'S LOVE DAY CARE CENTER,21207,32412.18
2008,DEPARTMENT OF HUMAN RESOURCES,"GUARDIAN FUND II-CENTREPOINTE,LLC",20852,1223831.17
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,"GUARDIAN FUND II-CENTREPOINTE,LLC",20852,61906.57
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WESTAT INC,20850,127860
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,WESTAT INC,20850,107053
2008,UNINSURED EMPLOYERS FUND,LAB CORP,27216,159.14
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LAB CORP,27216,2259580.75
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,LAB CORP,22071,15
2008,DEPARTMENT OF JUVENILE SERVICES,LAB CORP,27216,1491
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,B I INC,80301,161767.34
2008,DEPARTMENT OF JUVENILE SERVICES,B I INC,80301,140732.79
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CAMBIUM LEARNING INC,19175,35059.1
2008,MARYLAND SCHOOL FOR THE DEAF,CAMBIUM LEARNING INC,19175,355.56
2008,MARYLAND TRANSIT ADMINISTRATION,NEOPART,19344,819471.28
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,POLICY STUDIES INC,80202,5479071.33
2008,DEPARTMENT OF HUMAN RESOURCES,POLICY STUDIES INC,80202,7338157.83
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,COCHLEAR CORPORATION,80291,44355
2008,MARYLAND SCHOOL FOR THE DEAF,COCHLEAR CORPORATION,80291,40
2008,OFFICE OF THE PUBLIC DEFENDER,CBS ON BEHALF OF T NETIX INC,17055,173.55
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CBS ON BEHALF OF T NETIX INC,75265,60.77
2008,DEPARTMENT OF HUMAN RESOURCES,CBS ON BEHALF OF T NETIX INC,75265,46.09
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,CBS ON BEHALF OF T NETIX INC,75397,477843.73
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,GENOA GROUP LLC,80163,109695
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"XYPIX SYSTEMS,INC",80120,252195
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SENIOR CARE SERVICES INC,81505,265967.48
2008,OFFICE OF THE PUBLIC DEFENDER,SMR INVESTMENTS LLC,21837,25897.33
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SMR INVESTMENTS LLC,21837,74231
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,SMR INVESTMENTS LLC,21837,44492.8
2008,DEPARTMENT OF JUVENILE SERVICES,SMR INVESTMENTS LLC,21837,20368.24
2008,OFFICE OF THE ATTORNEY GENERAL,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,28448.6
2008,PUBLIC SERVICE COMMISSION,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,17612.88
2008,OFFICE OF PEOPLES COUNSEL,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,908.16
2008,WORKERS' COMPENSATION COMMISSION,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,34623.75
2008,OFFICE OF DEAF AND HARD OF HEARING,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,152.26
2008,BOARDS COMMISSIONS & OFFICES,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,1979.42
2008,PUBLIC SCHOOL CONSTRUCTION PROGRAM,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,4728.59
2008,MARYLAND DEPT. OF AGING,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,23106.21
2008,MARYLAND STADIUM AUTHORITY,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,8091.84
2008,MD INST EMERG MEDICAL SERVICE SYSTEMS,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,915.15
2008,MARYLAND STATE ARCHIVES,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,58168.1
2008,MARYLAND INSURANCE ADMINISTRATION,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,252.86
2008,COMPTROLLER OF MARYLAND,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,134327.72
2008,MARYLAND STATE LOTTERY AGENCY,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,19818.34
2008,DEPARTMENT OF BUDGET AND MANAGEMENT,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,24630
2008,MARYLAND STATE RETIREMENT AGENCY,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,22489.92
2008,DEPARTMENT OF GENERAL SERVICES,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,935.42
2008,MDOT THE SECRETARY'S OFFICE,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,21076,73810.5
2008,STATE HIGHWAY ADMIN,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,4380.43
2008,MARYLAND PORT ADMINISTRATION,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,21076,4059.71
2008,MOTOR VEHICLE ADMINSTRATION,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,21076,23396.45
2008,MARYLAND TRANSIT ADMINISTRATION,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,5669.66
2008,MARYLAND AVIATION ADMINISTRATION,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,21076,171561.98
2008,MD DEPARTMENT OF AGRICULTURE,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,3740.66
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,365099.64
2008,DEPARTMENT OF HUMAN RESOURCES,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,723500.67
2008,"DEPARTMENT OF LABOR, LICENSING & REG.",CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,114389.81
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,196044.64
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,7428.42
2008,BALTIMORE CITY COMMUNITY COLLEGE,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,94343.89
2008,MARYLAND SCHOOL FOR THE DEAF,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,25669.92
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,9716.56
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,14240.71
2008,DEPARTMENT OF THE ENVIRONMENT,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,19413.85
2008,DEPARTMENT OF JUVENILE SERVICES,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,115379.07
2008,MARYLAND STATE POLICE,CORPORATE EXPRESS IMAGING & COMPUTER GRAPHIC SUPPL,60694,162337.43
2008,COMPTROLLER OF MARYLAND,CENVEO BALTIMORE,30353,341722.62
2008,DEPARTMENT OF BUDGET AND MANAGEMENT,CENVEO BALTIMORE,30353,186354.28
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,CENVEO BALTIMORE,30353,22484.8
2008,MARYLAND PUBLIC TELEVISION,CENVEO BALTIMORE,30353,24380.71
2008,BALTIMORE CITY COMMUNITY COLLEGE,CENVEO BALTIMORE,30353,24906.82
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,HOWARD COUNTY LOCAL CHILDREN'S BOARD,21043,1347736.9
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMERICAN MEDICAL TECHNOLOGIES,92707,49887.17
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"APPLIED OPTICAL TECHNOLOGIES, INC.",21120,64000
2008,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,COMCAST CABLE,19398,1184.58
2008,COMPTROLLER OF MARYLAND,COMCAST CABLE,19398,653.84
2008,DEPARTMENT OF NATURAL RESOURCES,COMCAST CABLE,19398,278.99
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,COMCAST CABLE,20602,15737.94
2008,DEPARTMENT OF HUMAN RESOURCES,COMCAST CABLE,19398,16534.46
2008,MARYLAND OFFICE OF PLANNING,ORACLE USA INC,60694,5942.94
2008,COMPTROLLER OF MARYLAND,ORACLE USA INC,60694,2311.32
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,ORACLE USA INC,60694,279609.4
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,ORACLE USA INC,60694,7399.67
2008,OFFICE OF THE PUBLIC DEFENDER,POSTAGE BY PHONE RESERVE ACCT,40285,120083.22
2008,OFFICE OF THE STATE PROSECUTOR,POSTAGE BY PHONE RESERVE ACCT,40285,1646.14
2008,WORKERS' COMPENSATION COMMISSION,POSTAGE BY PHONE RESERVE ACCT,40285,40000
2008,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,POSTAGE BY PHONE RESERVE ACCT,40285,39.99
2008,MARYLAND STADIUM AUTHORITY,POSTAGE BY PHONE RESERVE ACCT,40285,364.78
2008,MARYLAND FOOD CENTER AUTHORITY,POSTAGE BY PHONE RESERVE ACCT,40285,7.81
2008,STATE BOARD OF ELECTIONS,POSTAGE BY PHONE RESERVE ACCT,40285,17000.59
2008,MARYLAND OFFICE OF PLANNING,POSTAGE BY PHONE RESERVE ACCT,40285,8000
2008,MILITARY DEPARTMENT,POSTAGE BY PHONE RESERVE ACCT,40285,6560.79
2008,MARYLAND DEPT. OF VETERANS AFFAIRS,POSTAGE BY PHONE RESERVE ACCT,40285,1976.01
2008,MARYLAND STATE ARCHIVES,POSTAGE BY PHONE RESERVE ACCT,40285,8549.57
2008,COMPTROLLER OF MARYLAND,POSTAGE BY PHONE RESERVE ACCT,40285,2230000
2008,MARYLAND STATE RETIREMENT AGENCY,POSTAGE BY PHONE RESERVE ACCT,40285,60000
2008,DEPARTMENT OF GENERAL SERVICES,POSTAGE BY PHONE RESERVE ACCT,40285,300
2008,STATE HIGHWAY ADMIN,POSTAGE BY PHONE RESERVE ACCT,40285,3698.53
2008,MOTOR VEHICLE ADMINSTRATION,POSTAGE BY PHONE RESERVE ACCT,6484,2300916.9
2008,MARYLAND TRANSIT ADMINISTRATION,POSTAGE BY PHONE RESERVE ACCT,40285,3785.08
2008,DEPARTMENT OF NATURAL RESOURCES,POSTAGE BY PHONE RESERVE ACCT,40285,3441.92
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,POSTAGE BY PHONE RESERVE ACCT,40285,117742.59
2008,DEPARTMENT OF HUMAN RESOURCES,POSTAGE BY PHONE RESERVE ACCT,40285,35809.79
2008,"DEPARTMENT OF LABOR, LICENSING & REG.",POSTAGE BY PHONE RESERVE ACCT,40285,479799.32
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,POSTAGE BY PHONE RESERVE ACCT,40285,7511.62
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,POSTAGE BY PHONE RESERVE ACCT,40285,152186.22
2008,MARYLAND PUBLIC TELEVISION,POSTAGE BY PHONE RESERVE ACCT,6484,39000
2008,DEPARTMENT OF JUVENILE SERVICES,POSTAGE BY PHONE RESERVE ACCT,40285,5452.98
2008,"DEPARTMENT OF LABOR, LICENSING & REG.",FP PROPERTIES LLC,21263,25444.38
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,FP PROPERTIES LLC,21263,41583.28
2008,MILITARY DEPARTMENT,FLEET SERVICES,60197,9540.32
2008,COMPTROLLER OF MARYLAND,FLEET SERVICES,60197,6939.43
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FLEET SERVICES,60197,6844.13
2008,DEPARTMENT OF HUMAN RESOURCES,FLEET SERVICES,60197,2082.94
2008,MARYLAND STATE POLICE,FLEET SERVICES,60197,6070.86
2008,DEPARTMENT OF GENERAL SERVICES- CAPITAL,MT2 LLC,80033,811481.83
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,TAHIRAH WILLIAMS,21206,26692.09
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CENTER FOR COMMUNITY INTEGRATION,21209,39752.52
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ADC-RANDALLSTOWN MD,20706,585789.94
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMERICHOICE HEALTHCARE INC,21114,1702465.44
2008,OFFICE OF THE ATTORNEY GENERAL,AT & T MOBILITY,60197,811.02
2008,OFFICE OF PEOPLES COUNSEL,AT & T MOBILITY,60197,4428.31
2008,WORKERS' COMPENSATION COMMISSION,AT & T MOBILITY,60197,6302.07
2008,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,AT & T MOBILITY,60197,73256.31
2008,OFFICE OF DEAF AND HARD OF HEARING,AT & T MOBILITY,60197,1069.21
2008,DEPARTMENT OF DISABILITIES,AT & T MOBILITY,60197,8597.87
2008,ENERGY ADMINISTRATION,AT & T MOBILITY,60197,71.05
2008,BOARDS COMMISSIONS & OFFICES,AT & T MOBILITY,60197,20675.21
2008,SECRETARY OF THE STATE,AT & T MOBILITY,60197,0.43
2008,HISTORIC ST. MARY'S CITY COMMISSION,AT & T MOBILITY,60197,1424.07
2008,GOVERNOR'S OFFICE FOR CHILDREN,AT & T MOBILITY,60197,7583.98
2008,PUBLIC SCHOOL CONSTRUCTION PROGRAM,AT & T MOBILITY,60197,213.24
2008,MARYLAND DEPT. OF AGING,AT & T MOBILITY,60197,104.66
2008,COMMISSION ON HUMAN RELATIONS,AT & T MOBILITY,60197,5926.79
2008,STATE BOARD OF ELECTIONS,AT & T MOBILITY,60197,3753.6
2008,MARYLAND OFFICE OF PLANNING,AT & T MOBILITY,60197,22683.83
2008,MILITARY DEPARTMENT,AT & T MOBILITY,60197,25929.24
2008,MD INST EMERG MEDICAL SERVICE SYSTEMS,AT & T MOBILITY,60197,13366.12
2008,MARYLAND INSURANCE ADMINISTRATION,AT & T MOBILITY,60197,1387.03
2008,COMPTROLLER OF MARYLAND,AT & T MOBILITY,60197,1267.73
2008,STATE TREASURER'S OFFICE,AT & T MOBILITY,60197,118.15
2008,STATE DEPT OF ASSESSMENTS & TAXATION,AT & T MOBILITY,60197,5881.15
2008,MARYLAND STATE LOTTERY AGENCY,AT & T MOBILITY,60197,1968.41
2008,MARYLAND STATE RETIREMENT AGENCY,AT & T MOBILITY,60197,3396.22
2008,MARYLAND SUPPLEMENTAL RETIREMENT PLANS,AT & T MOBILITY,60197,235.51
2008,MDOT THE SECRETARY'S OFFICE,AT & T MOBILITY,60197,6935.28
2008,STATE HIGHWAY ADMIN,AT & T MOBILITY,98073,29076.62
2008,MARYLAND PORT ADMINISTRATION,AT & T MOBILITY,60197,15359.29
2008,MOTOR VEHICLE ADMINSTRATION,AT & T MOBILITY,60197,25219.63
2008,MARYLAND TRANSIT ADMINISTRATION,AT & T MOBILITY,60197,6726.9
2008,MARYLAND AVIATION ADMINISTRATION,AT & T MOBILITY,98073,25182.62
2008,DEPARTMENT OF NATURAL RESOURCES,AT & T MOBILITY,60197,2880.79
2008,MD DEPARTMENT OF AGRICULTURE,AT & T MOBILITY,60197,2721.69
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AT & T MOBILITY,60197,47556.63
2008,DEPARTMENT OF HUMAN RESOURCES,AT & T MOBILITY,60197,371438.87
2008,"DEPARTMENT OF LABOR, LICENSING & REG.",AT & T MOBILITY,60197,101463.62
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,AT & T MOBILITY,60197,122323.62
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,AT & T MOBILITY,60197,15973.38
2008,BALTIMORE CITY COMMUNITY COLLEGE,AT & T MOBILITY,60197,150.98
2008,MARYLAND SCHOOL FOR THE DEAF,AT & T MOBILITY,60197,10885.25
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,AT & T MOBILITY,60197,22139.96
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,AT & T MOBILITY,98073,75467.91
2008,DEPARTMENT OF THE ENVIRONMENT,AT & T MOBILITY,60197,33274.92
2008,DEPARTMENT OF JUVENILE SERVICES,AT & T MOBILITY,60197,70848.42
2008,MARYLAND STATE POLICE,AT & T MOBILITY,60197,623950.91
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SUPREME PHARMACY,20721,31847.76
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BOLPAT HEALTH CARE SERVICES,21236,32018.08
2008,DEPARTMENT OF HUMAN RESOURCES,BOLPAT HEALTH CARE SERVICES,21236,111.5
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,THE JOY OF LEARNING CENTER,21207,256971.3
2008,OFFICE OF THE PUBLIC DEFENDER,BURKE & LAYE LLC,21218,105874
